action,trade_number,price,type,base_amount,quote_amount,quantity,trading_fee,date,quote_balance,base_balance,base_debt
sell,96,41600.45,long,0.17171636899473877,7177.515612597936,100,7.143451335785981,2022-02-06 21:00:00,7136.307884450194,0.0,0.0
sell,97,41600.45,short,0.17154400696266975,7136.307884450194,100,0.00017154400696266976,2022-02-06 21:00:00,7136.307884450194,0.0,0.17154400696266975
buy,97,44030.85,short,0.17154400696266975,7136.307884450194,100,6.7193873299281215,2022-02-08 12:00:00,6712.667942598193,0.0,0.0
buy,98,44030.85,long,0.15230129045102683,6712.667942598193,100,6.712667942598193,2022-02-08 12:00:00,6705.955274655595,0.15230129045102683,0.0
sell,98,44288.23,long,0.15230129045102683,6712.667942598193,100,6.745193819336562,2022-02-09 01:00:00,6738.448625517225,0.0,0.0
sell,99,44288.23,short,0.1521498742559191,6738.448625517225,100,0.00015214987425591912,2022-02-09 01:00:00,6738.448625517225,0.0,0.1521498742559191
buy,99,43737.97,short,0.1521498742559191,6738.448625517225,100,6.822170615325288,2022-02-09 07:00:00,6815.348444709963,0.0,0.0
buy,100,43737.97,long,0.1556664174461058,6815.348444709963,100,6.815348444709963,2022-02-09 07:00:00,6808.533096265252,0.1556664174461058,0.0
sell,100,43762.35,long,0.1556664174461058,6815.348444709963,100,6.812332042468792,2022-02-09 12:00:00,6805.519710426323,0.0,0.0
sell,101,43762.35,short,0.15551083775040242,6805.519710426323,100,0.00015551083775040242,2022-02-09 12:00:00,6805.519710426323,0.0,0.15551083775040242
buy,101,43978.52,short,0.15551083775040242,6805.519710426323,100,6.7719029326298195,2022-02-09 14:00:00,6765.13102969719,0.0,0.0
buy,102,43978.52,long,0.1536742459425077,6765.13102969719,100,6.76513102969719,2022-02-09 14:00:00,6758.365898667493,0.1536742459425077,0.0
sell,102,44165.52,long,0.1536742459425077,6765.13102969719,100,6.787131748508582,2022-02-09 15:00:00,6780.344616760073,0.0,0.0
sell,103,44165.52,short,0.15352122236441626,6780.344616760073,100,0.00015352122236441626,2022-02-09 15:00:00,6780.344616760073,0.0,0.15352122236441626
buy,103,43817.51,short,0.15352122236441626,6780.344616760073,100,6.833771537355113,2022-02-10 05:00:00,6826.937765817757,0.0,0.0
buy,104,43817.51,long,0.1556480691863125,6826.937765817757,100,6.826937765817758,2022-02-10 05:00:00,6820.110828051939,0.1556480691863125,0.0
sell,104,44667.49,long,0.1556480691863125,6826.937765817757,100,6.952541004074943,2022-02-10 11:00:00,6945.588463070868,0.0,0.0
sell,105,44667.49,short,0.15549538295236354,6945.588463070868,100,0.00015549538295236355,2022-02-10 11:00:00,6945.588463070868,0.0,0.15549538295236354
buy,105,43980.02,short,0.15549538295236354,6945.588463070868,100,7.052486873989129,2022-02-10 23:00:00,7045.4343871151395,0.0,0.0
buy,106,43980.02,long,0.1600360562075239,7045.4343871151395,100,7.045434387115139,2022-02-10 23:00:00,7038.388952728024,0.1600360562075239,0.0
sell,106,43521.68,long,0.1600360562075239,7045.4343871151395,100,6.964964602375516,2022-02-11 15:00:00,6957.99963777314,0.0,0.0
sell,107,43521.68,short,0.15987433476311438,6957.99963777314,100,0.0001598743347631144,2022-02-11 15:00:00,6957.99963777314,0.0,0.15987433476311438
buy,107,42757.54,short,0.15987433476311438,6957.99963777314,100,7.080166011939028,2022-02-11 20:00:00,7073.0858459270885,0.0,0.0
buy,108,42757.54,long,0.16525770098282458,7073.0858459270885,100,7.073085845927088,2022-02-11 20:00:00,7066.012760081161,0.16525770098282458,0.0
sell,108,42744.75,long,0.16525770098282458,7073.0858459270885,100,7.063896998323833,2022-02-12 17:00:00,7056.833101325509,0.0,0.0
sell,109,42744.75,short,0.16509239383375757,7056.833101325509,100,0.00016509239383375758,2022-02-12 17:00:00,7056.833101325509,0.0,0.16509239383375757
buy,109,42409.72,short,0.16509239383375757,7056.833101325509,100,7.112144006031634,2022-02-13 01:00:00,7105.031862025602,0.0,0.0
buy,110,42409.72,long,0.16736556690691606,7105.031862025602,100,7.105031862025602,2022-02-13 01:00:00,7097.926830163577,0.16736556690691606,0.0
sell,110,42605.56,long,0.16736556690691606,7105.031862025602,100,7.130736512468931,2022-02-13 11:00:00,7123.605775956463,0.0,0.0
sell,111,42605.56,short,0.16719897064975706,7123.605775956463,100,0.00016719897064975707,2022-02-13 11:00:00,7123.605775956463,0.0,0.16719897064975706
buy,111,41972.21,short,0.16719897064975706,7123.605775956463,100,7.229501244017486,2022-02-13 19:00:00,7222.271742773469,0.0,0.0
buy,112,41972.21,long,0.1719006330862896,7222.271742773469,100,7.222271742773469,2022-02-13 19:00:00,7215.049471030696,0.1719006330862896,0.0
sell,112,42231.23,long,0.1719006330862896,7222.271742773469,100,7.259619743284962,2022-02-14 11:00:00,7252.360123541677,0.0,0.0
sell,113,42231.23,short,0.17172978678436968,7252.360123541677,100,0.0001717297867843697,2022-02-14 11:00:00,7252.360123541677,0.0,0.17172978678436968
buy,113,44099.98,short,0.17172978678436968,7252.360123541677,100,6.931440084488387,2022-02-16 03:00:00,6924.508644403898,0.0,0.0
buy,114,44099.98,long,0.15686138941014244,6924.508644403898,100,6.924508644403898,2022-02-16 03:00:00,6917.584135759494,0.15686138941014244,0.0
sell,114,44138.55,long,0.15686138941014244,6924.508644403898,100,6.923640335749033,2022-02-16 11:00:00,6916.716695413284,0.0,0.0
sell,115,44138.55,short,0.15670466509238032,6916.716695413284,100,0.0001567046650923803,2022-02-16 11:00:00,6916.716695413284,0.0,0.15670466509238032
buy,115,44064.47,short,0.15670466509238032,6916.716695413284,100,6.928325377003327,2022-02-16 13:00:00,6921.397051626323,0.0,0.0
buy,116,44064.47,long,0.1569172545267127,6921.397051626323,100,6.9213970516263235,2022-02-16 13:00:00,6914.475654574697,0.1569172545267127,0.0
sell,116,44035.47,long,0.1569172545267127,6921.397051626323,100,6.909920499037886,2022-02-16 23:00:00,6903.010578538848,0.0,0.0
sell,117,44035.47,short,0.15676023393275573,6903.010578538848,100,0.00015676023393275575,2022-02-16 23:00:00,6903.010578538848,0.0,0.15676023393275573
buy,117,43619.61,short,0.15676023393275573,6903.010578538848,100,6.968200889422125,2022-02-17 04:00:00,6961.232688532702,0.0,0.0
buy,118,43619.61,long,0.15942993199260996,6961.232688532702,100,6.961232688532702,2022-02-17 04:00:00,6954.271455844169,0.15942993199260996,0.0
sell,118,40265.96,long,0.15942993199260996,6961.232688532702,100,6.419064057018327,2022-02-19 06:00:00,6412.644992961308,0.0,0.0
sell,119,40265.96,short,0.1592572235446841,6412.644992961308,100,0.00015925722354468412,2022-02-19 06:00:00,6412.644992961308,0.0,0.1592572235446841
buy,119,39967.56,short,0.1592572235446841,6412.644992961308,100,6.460167348467042,2022-02-19 11:00:00,6453.707181118575,0.0,0.0
buy,120,39967.56,long,0.16131216101101636,6453.707181118575,100,6.453707181118575,2022-02-19 11:00:00,6447.253473937457,0.16131216101101636,0.0
sell,120,40047.35,long,0.16131216101101636,6453.707181118575,100,6.460137455245834,2022-02-19 23:00:00,6453.677317790589,0.0,0.0
sell,121,40047.35,short,0.16115117024698486,6453.677317790589,100,0.00016115117024698486,2022-02-19 23:00:00,6453.677317790589,0.0,0.16115117024698486
buy,121,40109.65,short,0.16115117024698486,6453.677317790589,100,6.443637599884202,2022-02-20 00:00:00,6437.193962284317,0.0,0.0
buy,122,40109.65,long,0.1603294161959038,6437.193962284317,100,6.437193962284318,2022-02-20 00:00:00,6430.756768322033,0.1603294161959038,0.0
sell,122,38383.27,long,0.1603294161959038,6437.193962284317,100,6.153690204225652,2022-02-21 00:00:00,6147.536514021426,0.0,0.0
sell,123,38383.27,short,0.16016187557812106,6147.536514021426,100,0.00016016187557812107,2022-02-21 00:00:00,6147.536514021426,0.0,0.16016187557812106
buy,123,37629.38,short,0.16016187557812106,6147.536514021426,100,6.2682809504010155,2022-02-21 12:00:00,6262.012669450614,0.0,0.0
buy,124,37629.38,long,0.16624644511233413,6262.012669450614,100,6.262012669450614,2022-02-21 12:00:00,6255.750656781163,0.16624644511233413,0.0
sell,124,37652.48,long,0.16624644511233413,6262.012669450614,100,6.259594793800279,2022-02-22 13:00:00,6253.3351990064775,0.0,0.0
sell,125,37652.48,short,0.16608030066031446,6253.3351990064775,100,0.00016608030066031447,2022-02-22 13:00:00,6253.3351990064775,0.0,0.16608030066031446
buy,125,37644.64,short,0.16608030066031446,6253.3351990064775,100,6.2546372685636555,2022-02-23 20:00:00,6248.382631295091,0.0,0.0
buy,126,37644.64,long,0.1658173447445319,6248.382631295091,100,6.248382631295091,2022-02-23 20:00:00,6242.134248663796,0.1658173447445319,0.0
sell,126,35864.94,long,0.1658173447445319,6248.382631295091,100,5.946733719692983,2022-02-24 18:00:00,5940.786985973289,0.0,0.0
sell,127,35864.94,short,0.1656432991655162,5940.786985973289,100,0.0001656432991655162,2022-02-24 18:00:00,5940.786985973289,0.0,0.1656432991655162
buy,127,39215.92,short,0.1656432991655162,5940.786985973289,100,5.3857196033356285,2022-02-26 08:00:00,5380.333883732293,0.0,0.0
buy,128,39215.92,long,0.13706049864056638,5380.333883732293,100,5.380333883732293,2022-02-26 08:00:00,5374.95354984856,0.13706049864056638,0.0
sell,128,39285.57,long,0.13706049864056638,5380.333883732293,100,5.384509369398425,2022-02-26 20:00:00,5379.124860029027,0.0,0.0
sell,129,39285.57,short,0.13692368113862233,5379.124860029027,100,0.00013692368113862234,2022-02-26 20:00:00,5379.124860029027,0.0,0.13692368113862233
buy,129,38828.01,short,0.13692368113862233,5379.124860029027,100,5.4417756595708155,2022-02-27 01:00:00,5436.333883911244,0.0,0.0
buy,130,38828.01,long,0.1398706127362008,5436.333883911244,100,5.436333883911244,2022-02-27 01:00:00,5430.897550027333,0.1398706127362008,0.0
sell,130,39393.76,long,0.1398706127362008,5436.333883911244,100,5.510108560193005,2022-02-27 11:00:00,5504.598451632812,0.0,0.0
sell,131,39393.76,short,0.13973275086289838,5504.598451632812,100,0.00013973275086289838,2022-02-27 11:00:00,5504.598451632812,0.0,0.13973275086289838
buy,131,38913.24,short,0.13973275086289838,5504.598451632812,100,5.571742833077452,2022-02-27 19:00:00,5566.171090244375,0.0,0.0
buy,132,38913.24,long,0.14289750530035872,5566.171090244375,100,5.566171090244374,2022-02-27 19:00:00,5560.604919154131,0.14289750530035872,0.0
sell,132,38377.7,long,0.14289750530035872,5566.171090244375,100,5.4840009852316545,2022-02-28 11:00:00,5478.516984246423,0.0,0.0
sell,133,38377.7,short,0.14275261373783274,5478.516984246423,100,0.00014275261373783275,2022-02-28 11:00:00,5478.516984246423,0.0,0.14275261373783274
buy,133,44131.34,short,0.14275261373783274,5478.516984246423,100,4.657169835739879,2022-03-02 12:00:00,4652.512665904139,0.0,0.0
buy,134,44131.34,long,0.10531880865702775,4652.512665904139,100,4.652512665904139,2022-03-02 12:00:00,4647.8601532382345,0.10531880865702775,0.0
sell,134,44127.88,long,0.10531880865702775,4652.512665904139,100,4.6474953853924355,2022-03-02 16:00:00,4642.847890007043,0.0,0.0
sell,135,44127.88,short,0.10521348159048301,4642.847890007043,100,0.00010521348159048301,2022-03-02 16:00:00,4642.847890007043,0.0,0.10521348159048301
buy,135,44266.83,short,0.10521348159048301,4642.847890007043,100,4.628228476740046,2022-03-02 17:00:00,4623.600248263305,0.0,0.0
buy,136,44266.83,long,0.10434396698419654,4623.600248263305,100,4.623600248263305,2022-03-02 17:00:00,4618.976648015041,0.10434396698419654,0.0
sell,136,39137.25,long,0.10434396698419654,4623.600248263305,100,4.083200145349581,2022-03-05 15:00:00,4079.116945204231,0.0,0.0
sell,137,39137.25,short,0.10422594702500126,4079.116945204231,100,0.00010422594702500126,2022-03-05 15:00:00,4079.116945204231,0.0,0.10422594702500126
buy,137,39150.2,short,0.10422594702500126,4079.116945204231,100,4.077767219190258,2022-03-06 09:00:00,4073.6894519710672,0.0,0.0
buy,138,39150.2,long,0.10394878602201513,4073.6894519710672,100,4.073689451971068,2022-03-06 09:00:00,4069.6157625190963,0.10394878602201513,0.0
sell,138,39026.8,long,0.10394878602201513,4073.6894519710672,100,4.056775642203665,2022-03-07 14:00:00,4052.7188665614613,0.0,0.0
sell,139,39026.8,short,0.10384450855723402,4052.7188665614613,100,0.00010384450855723402,2022-03-07 14:00:00,4052.7188665614613,0.0,0.10384450855723402
buy,139,37572.66,short,0.10384450855723402,4052.7188665614613,100,4.203723320234878,2022-03-07 21:00:00,4199.519596914643,0.0,0.0
buy,140,37572.66,long,0.11165885187042196,4199.519596914643,100,4.1995195969146435,2022-03-07 21:00:00,4195.320077317729,0.11165885187042196,0.0
sell,140,38685.62,long,0.11165885187042196,4199.519596914643,100,4.319716309327443,2022-03-08 04:00:00,4315.396593018116,0.0,0.0
sell,141,38685.62,short,0.11155040537073246,4315.396593018116,100,0.00011155040537073247,2022-03-08 04:00:00,4315.396593018116,0.0,0.11155040537073246
buy,141,38759.34,short,0.11155040537073246,4315.396593018116,100,4.307173097134186,2022-03-08 20:00:00,4302.865924037052,0.0,0.0
buy,142,38759.34,long,0.11090392813997903,4302.865924037052,100,4.302865924037052,2022-03-08 20:00:00,4298.563058113014,0.11090392813997903,0.0
sell,142,38572.71,long,0.11090392813997903,4302.865924037052,100,4.277844339285424,2022-03-08 23:00:00,4273.566494946138,0.0,0.0
sell,143,38572.71,short,0.11079248761484838,4273.566494946138,100,0.00011079248761484838,2022-03-08 23:00:00,4273.566494946138,0.0,0.11079248761484838
buy,143,38754.13,short,0.11079248761484838,4273.566494946138,100,4.253466521843052,2022-03-09 00:00:00,4249.213055321209,0.0,0.0
buy,144,38754.13,long,0.1095357795999004,4249.213055321209,100,4.249213055321209,2022-03-09 00:00:00,4244.963842265888,0.1095357795999004,0.0
sell,144,39232.94,long,0.1095357795999004,4249.213055321209,100,4.297463168222073,2022-03-09 02:00:00,4293.1657050538515,0.0,0.0
sell,145,39232.94,short,0.10942758062622508,4293.1657050538515,100,0.00010942758062622509,2022-03-09 02:00:00,4293.1657050538515,0.0,0.10942758062622508
buy,145,41977.35,short,0.10942758062622508,4293.1657050538515,100,3.992851558507434,2022-03-10 00:00:00,3988.8587069489263,0.0,0.0
buy,146,41977.35,long,0.09492904740870915,3988.8587069489263,100,3.9888587069489265,2022-03-10 00:00:00,3984.8698482419773,0.09492904740870915,0.0
sell,146,39324.82,long,0.09492904740870915,3988.8587069489263,100,3.7328156479186307,2022-03-10 22:00:00,3729.082832270712,0.0,0.0
sell,147,39324.82,short,0.09482771522592379,3729.082832270712,100,9.48277152259238e-05,2022-03-10 22:00:00,3729.082832270712,0.0,0.09482771522592379
buy,147,38670.76,short,0.09482771522592379,3729.082832270712,100,3.7911058476913797,2022-03-11 02:00:00,3787.314741843688,0.0,0.0
buy,148,38670.76,long,0.09783948976182118,3787.314741843688,100,3.787314741843688,2022-03-11 02:00:00,3783.5274271018443,0.09783948976182118,0.0
sell,148,39040.21,long,0.09783948976182118,3787.314741843688,100,3.8197104095768237,2022-03-11 11:00:00,3815.890699167247,0.0,0.0
sell,149,39040.21,short,0.09774257615845937,3815.890699167247,100,9.774257615845938e-05,2022-03-11 11:00:00,3815.890699167247,0.0,0.09774257615845937
buy,149,38646.1,short,0.09774257615845937,3815.890699167247,100,3.8544120258570573,2022-03-11 19:00:00,3850.5576138312003,0.0,0.0
buy,150,38646.1,long,0.09953674643023148,3850.5576138312003,100,3.8505576138312003,2022-03-11 19:00:00,3846.707056217369,0.09953674643023148,0.0
sell,150,39102.36,long,0.09953674643023148,3850.5576138312003,100,3.8921671522396486,2022-03-12 05:00:00,3888.274985087409,0.0,0.0
sell,151,39102.36,short,0.09943837111333967,3888.274985087409,100,9.943837111333968e-05,2022-03-12 05:00:00,3888.274985087409,0.0,0.09943837111333967
buy,151,39159.0,short,0.09943837111333967,3888.274985087409,100,3.8826427957475493,2022-03-12 17:00:00,3878.760152951802,0.0,0.0
buy,152,39159.0,long,0.09895251137155828,3878.760152951802,100,3.878760152951802,2022-03-12 17:00:00,3874.8813927988504,0.09895251137155828,0.0
sell,152,39133.07,long,0.09895251137155828,3878.760152951802,100,3.872312985771959,2022-03-13 06:00:00,3868.440672786187,0.0,0.0
sell,153,39133.07,short,0.09885349329317089,3868.440672786187,100,9.885349329317089e-05,2022-03-13 06:00:00,3868.440672786187,0.0,0.09885349329317089
buy,153,38996.42,short,0.09885349329317089,3868.440672786187,100,3.8819490026446988,2022-03-13 11:00:00,3878.067053642054,0.0,0.0
buy,154,38996.42,long,0.0993472987158414,3878.067053642054,100,3.878067053642054,2022-03-13 11:00:00,3874.188986588412,0.0993472987158414,0.0
sell,154,39084.93,long,0.0993472987158414,3878.067053642054,100,3.882991018029192,2022-03-14 08:00:00,3879.1080270111624,0.0,0.0
sell,155,39084.93,short,0.09924817639461456,3879.1080270111624,100,9.924817639461455e-05,2022-03-14 08:00:00,3879.1080270111624,0.0,0.09924817639461456
buy,155,38726.1,short,0.09924817639461456,3879.1080270111624,100,3.914721250146842,2022-03-14 22:00:00,3910.806528896695,0.0,0.0
buy,156,38726.1,long,0.10088533888947761,3910.806528896695,100,3.910806528896695,2022-03-14 22:00:00,3906.8957223677985,0.10088533888947761,0.0
sell,156,39328.11,long,0.10088533888947761,3910.806528896695,100,3.9676905000102956,2022-03-14 23:00:00,3963.7228095102855,0.0,0.0
sell,157,39328.11,short,0.10078599783997465,3963.7228095102855,100,0.00010078599783997465,2022-03-14 23:00:00,3963.7228095102855,0.0,0.10078599783997465
buy,157,38758.65,short,0.10078599783997465,3963.7228095102855,100,4.021116403840238,2022-03-15 06:00:00,4017.0952874363975,0.0,0.0
buy,158,38758.65,long,0.10354019534088418,4017.0952874363975,100,4.017095287436398,2022-03-15 06:00:00,4013.078192148961,0.10354019534088418,0.0
sell,158,39179.32,long,0.10354019534088418,4017.0952874363975,100,4.056678045976838,2022-03-15 17:00:00,4052.6213679308617,0.0,0.0
sell,159,39179.32,short,0.10343776686095782,4052.6213679308617,100,0.00010343776686095782,2022-03-15 17:00:00,4052.6213679308617,0.0,0.10343776686095782
buy,159,40749.83,short,0.10343776686095782,4052.6213679308617,100,3.8901713206980584,2022-03-17 11:00:00,3886.2811493773606,0.0,0.0
buy,160,40749.83,long,0.09527389116047805,3886.2811493773606,100,3.8862811493773606,2022-03-17 11:00:00,3882.3948682279834,0.09527389116047805,0.0
sell,160,40944.64,long,0.09527389116047805,3886.2811493773606,100,3.9009737538505784,2022-03-18 16:00:00,3897.072780096728,0.0,0.0
sell,161,40944.64,short,0.0951790705717947,3897.072780096728,100,9.51790705717947e-05,2022-03-18 16:00:00,3897.072780096728,0.0,0.0951790705717947
buy,161,41707.06,short,0.0951790705717947,3897.072780096728,100,3.82450635311138,2022-03-19 11:00:00,3820.681846758269,0.0,0.0
buy,162,41707.06,long,0.09151594873653311,3820.681846758269,100,3.820681846758269,2022-03-19 11:00:00,3816.8611649115105,0.09151594873653311,0.0
sell,162,41853.8,long,0.09151594873653311,3820.681846758269,100,3.830303657721921,2022-03-19 15:00:00,3826.473354064199,0.0,0.0
sell,163,41853.8,short,0.09142475364397495,3826.473354064199,100,9.142475364397496e-05,2022-03-19 15:00:00,3826.473354064199,0.0,0.09142475364397495
buy,163,41928.05,short,0.09142475364397495,3826.473354064199,100,3.819685066106134,2022-03-20 06:00:00,3815.865381040028,0.0,0.0
buy,164,41928.05,long,0.09091883633173943,3815.865381040028,100,3.815865381040028,2022-03-20 06:00:00,3812.0495156589877,0.09091883633173943,0.0
sell,164,41273.12,long,0.09091883633173943,3815.865381040028,100,3.7524444371016843,2022-03-21 12:00:00,3748.691992664583,0.0,0.0
sell,165,41273.12,short,0.0908264747773995,3748.691992664583,100,9.08264747773995e-05,2022-03-21 12:00:00,3748.691992664583,0.0,0.0908264747773995
buy,165,40821.99,short,0.0908264747773995,3748.691992664583,100,3.7896665402309115,2022-03-21 17:00:00,3785.8768736906804,0.0,0.0
buy,166,40821.99,long,0.09264837399688232,3785.8768736906804,100,3.7858768736906807,2022-03-21 17:00:00,3782.09099681699,0.09264837399688232,0.0
sell,166,41151.35,long,0.09264837399688232,3785.8768736906804,100,3.8126362104902762,2022-03-21 21:00:00,3808.8235742797856,0.0,0.0
sell,167,41151.35,short,0.0925564671457871,3808.8235742797856,100,9.25564671457871e-05,2022-03-21 21:00:00,3808.8235742797856,0.0,0.0925564671457871
buy,167,41319.55,short,0.0925564671457871,3808.8235742797856,100,3.7932555765058638,2022-03-21 22:00:00,3789.4623209293577,0.0,0.0
buy,168,41319.55,long,0.09161941160076593,3789.4623209293577,100,3.7894623209293576,2022-03-21 22:00:00,3785.672858608428,0.09161941160076593,0.0
sell,168,41139.69,long,0.09161941160076593,3789.4623209293577,100,3.7691776960753813,2022-03-21 23:00:00,3765.408518379306,0.0,0.0
sell,169,41139.69,short,0.0915273916351656,3765.408518379306,100,9.15273916351656e-05,2022-03-21 23:00:00,3765.408518379306,0.0,0.0915273916351656
buy,169,42608.83,short,0.0915273916351656,3765.408518379306,100,3.6309419662324185,2022-03-22 21:00:00,3627.311024266186,0.0,0.0
buy,170,42608.83,long,0.0850453700146641,3627.311024266186,100,3.627311024266186,2022-03-22 21:00:00,3623.68371324192,0.0850453700146641,0.0
sell,170,42661.14,long,0.0850453700146641,3627.311024266186,100,3.628136889723869,2022-03-23 16:00:00,3624.5087528341446,0.0,0.0
sell,171,42661.14,short,0.08496042892510947,3624.5087528341446,100,8.496042892510947e-05,2022-03-23 16:00:00,3624.5087528341446,0.0,0.08496042892510947
buy,171,44169.97,short,0.08496042892510947,3624.5087528341446,100,3.496317908859072,2022-03-26 01:00:00,3492.821590950213,0.0,0.0
buy,172,44169.97,long,0.07899776181326956,3492.821590950213,100,3.492821590950213,2022-03-26 01:00:00,3489.3287693592624,0.07899776181326956,0.0
sell,172,44564.67,long,0.07899776181326956,3492.821590950213,100,3.520540397575175,2022-03-26 08:00:00,3517.0198571776,0.0,0.0
sell,173,44564.67,short,0.07891946371817855,3517.0198571776,100,7.891946371817856e-05,2022-03-26 08:00:00,3517.0198571776,0.0,0.07891946371817855
buy,173,44300.65,short,0.07891946371817855,3517.0198571776,100,3.537856173988473,2022-03-26 14:00:00,3534.3183178144845,0.0,0.0
buy,174,44300.65,long,0.07970050099708853,3534.3183178144845,100,3.534318317814485,2022-03-26 14:00:00,3530.7839994966703,0.07970050099708853,0.0
sell,174,44454.39,long,0.07970050099708853,3534.3183178144845,100,3.543049419940407,2022-03-26 22:00:00,3539.506370520466,0.0,0.0
sell,175,44454.39,short,0.07962107613039941,3539.506370520466,100,7.962107613039942e-05,2022-03-26 22:00:00,3539.506370520466,0.0,0.07962107613039941
buy,175,44645.03,short,0.07962107613039941,3539.506370520466,100,3.524327408566967,2022-03-27 14:00:00,3520.8030811584,0.0,0.0
buy,176,44645.03,long,0.0787832884887129,3520.8030811584,100,3.5208030811584,2022-03-27 14:00:00,3517.2822780772417,0.0787832884887129,0.0
sell,176,44889.29,long,0.0787832884887129,3520.8030811584,100,3.53654514699241,2022-03-27 16:00:00,3533.0086018454176,0.0,0.0
sell,177,44889.29,short,0.07870493389058765,3533.0086018454176,100,7.870493389058765e-05,2022-03-27 16:00:00,3533.0086018454176,0.0,0.07870493389058765
buy,177,47444.81,short,0.07870493389058765,3533.0086018454176,100,3.3318765691893435,2022-03-29 03:00:00,3328.5446926201544,0.0,0.0
buy,178,47444.81,long,0.07008598301747934,3328.5446926201544,100,3.3285446926201545,2022-03-29 03:00:00,3325.216147927534,0.07008598301747934,0.0
sell,178,47621.33,long,0.07008598301747934,3328.5446926201544,100,3.3376001096114636,2022-03-29 11:00:00,3334.262509501852,0.0,0.0
sell,179,47621.33,short,0.07001615682514226,3334.262509501852,100,7.001615682514226e-05,2022-03-29 11:00:00,3334.262509501852,0.0,0.07001615682514226
buy,179,47738.9,short,0.07001615682514226,3334.262509501852,100,3.3260307099439204,2022-03-29 20:00:00,3322.704679233976,0.0,0.0
buy,180,47738.9,long,0.06953201633373919,3322.704679233976,100,3.322704679233976,2022-03-29 20:00:00,3319.381974554742,0.06953201633373919,0.0
sell,180,47297.62,long,0.06953201633373919,3322.704679233976,100,3.2886681725850204,2022-03-31 11:00:00,3285.3795044124354,0.0,0.0
sell,181,47297.62,short,0.06946183559368178,3285.3795044124354,100,6.946183559368179e-05,2022-03-31 11:00:00,3285.3795044124354,0.0,0.06946183559368178
buy,181,46722.76,short,0.06946183559368178,3285.3795044124354,100,3.325310335221819,2022-03-31 15:00:00,3321.9850248865973,0.0,0.0
buy,182,46722.76,long,0.07102883134176385,3321.9850248865973,100,3.3219850248865974,2022-03-31 15:00:00,3318.663039861711,0.07102883134176385,0.0
sell,182,45467.69,long,0.07102883134176385,3321.9850248865973,100,3.2294276491188603,2022-04-01 14:00:00,3226.1982214697414,0.0,0.0
sell,183,45467.69,short,0.07095584186198466,3226.1982214697414,100,7.095584186198465e-05,2022-04-01 14:00:00,3226.1982214697414,0.0,0.07095584186198466
buy,183,46337.01,short,0.07095584186198466,3226.1982214697414,100,3.1645148890222807,2022-04-02 17:00:00,3161.3503741332584,0.0,0.0
buy,184,46337.01,long,0.06815694460559982,3161.3503741332584,100,3.1613503741332583,2022-04-02 17:00:00,3158.189023759125,0.06815694460559982,0.0
sell,184,46382.77,long,0.06815694460559982,3161.3503741332584,100,3.1613110075280466,2022-04-03 08:00:00,3158.1496965205183,0.0,0.0
sell,185,46382.77,short,0.06808885490281237,3158.1496965205183,100,6.808885490281238e-05,2022-04-03 08:00:00,3158.1496965205183,0.0,0.06808885490281237
buy,185,45873.63,short,0.06808885490281237,3158.1496965205183,100,3.192816456105736,2022-04-04 01:00:00,3189.62363964963,0.0,0.0
buy,186,45873.63,long,0.06946112649053456,3189.62363964963,100,3.1896236396496302,2022-04-04 01:00:00,3186.4340160099805,0.06946112649053456,0.0
sell,186,46699.39,long,0.06946112649053456,3189.62363964963,100,3.2438496514562503,2022-04-04 23:00:00,3240.605801804794,0.0,0.0
sell,187,46699.39,short,0.06939289360749239,3240.605801804794,100,6.93928936074924e-05,2022-04-04 23:00:00,3240.605801804794,0.0,0.06939289360749239
buy,187,46438.39,short,0.06939289360749239,3240.605801804794,100,3.2587173470363493,2022-04-05 14:00:00,3255.4586296893126,0.0,0.0
buy,188,46438.39,long,0.07003264262735258,3255.4586296893126,100,3.2554586296893127,2022-04-05 14:00:00,3252.2031710596234,0.07003264262735258,0.0
sell,188,43546.77,long,0.07003264262735258,3255.4586296893126,100,3.049492670484943,2022-04-07 13:00:00,3046.443177814458,0.0,0.0
sell,189,43546.77,short,0.06995795963315897,3046.443177814458,100,6.995795963315897e-05,2022-04-07 13:00:00,3046.443177814458,0.0,0.06995795963315897
buy,189,43344.44,short,0.06995795963315897,3046.443177814458,100,3.060597771787035,2022-04-08 01:00:00,3057.537174015248,0.0,0.0
buy,190,43344.44,long,0.07046992963437139,3057.537174015248,100,3.0575371740152484,2022-04-08 01:00:00,3054.479636841233,0.07046992963437139,0.0
sell,190,43628.93,long,0.07046992963437139,3057.537174015248,100,3.074547695181255,2022-04-08 02:00:00,3071.473147486074,0.0,0.0
sell,191,43628.93,short,0.07039991921612733,3071.473147486074,100,7.039991921612733e-05,2022-04-08 02:00:00,3071.473147486074,0.0,0.07039991921612733
buy,191,43299.36,short,0.07039991921612733,3071.473147486074,100,3.0946748488621334,2022-04-08 12:00:00,3091.580174013271,0.0,0.0
buy,192,43299.36,long,0.07132873543256199,3091.580174013271,100,3.0915801740132713,2022-04-08 12:00:00,3088.4885938392576,0.07132873543256199,0.0
sell,192,42280.78,long,0.07132873543256199,3091.580174013271,100,3.0157618437522715,2022-04-09 16:00:00,3012.746081908519,0.0,0.0
