action,trade_number,price,type,base_amount,quote_amount,quantity,trading_fee,date,quote_balance,base_balance,base_debt
buy,61,10857.11,short,0.04549371250526668,474.85290757609744,100,0.45577557417413894,2020-09-21 09:00:00,455.31979859996477,0.0,0.0
buy,62,10857.11,long,0.04189553931031045,455.31979859996477,100,0.4553197985999648,2020-09-21 09:00:00,454.8644788013648,0.04189553931031045,0.0
sell,62,10550.64,long,0.04189553931031045,455.31979859996477,100,0.442011900290423,2020-09-24 16:00:00,441.5698883901325,0.0,0.0
sell,63,10550.64,short,0.04185242680919191,441.5698883901325,100,4.185242680919192e-05,2020-09-24 16:00:00,441.5698883901325,0.0,0.04185242680919191
buy,63,10727.0,short,0.04185242680919191,441.5698883901325,100,0.4341887943980634,2020-10-01 16:00:00,433.75460560366537,0.0,0.0
buy,64,10727.0,long,0.04039534361872487,433.75460560366537,100,0.43375460560366536,2020-10-01 16:00:00,433.3208509980617,0.04039534361872487,0.0
sell,64,10675.58,long,0.04039534361872487,433.75460560366537,100,0.43124164322141023,2020-10-05 00:00:00,430.8104015781888,0.0,0.0
sell,65,10675.58,short,0.04035475370688888,430.8104015781888,100,4.035475370688888e-05,2020-10-05 00:00:00,430.8104015781888,0.0,0.04035475370688888
buy,65,10579.06,short,0.04035475370688888,430.8104015781888,100,0.43470544240597775,2020-10-06 20:00:00,434.2707369635718,0.0,0.0
buy,66,10579.06,long,0.04100898059247308,434.2707369635718,100,0.43427073696357177,2020-10-06 20:00:00,433.8364662266082,0.04100898059247308,0.0
sell,66,10736.77,long,0.04100898059247308,434.2707369635718,100,0.4403104665561768,2020-10-08 14:00:00,439.8701560896206,0.0,0.0
sell,67,10736.77,short,0.04096857398357426,439.8701560896206,100,4.096857398357426e-05,2020-10-08 14:00:00,439.8701560896206,0.0,0.04096857398357426
buy,67,13294.88,short,0.04096857398357426,439.8701560896206,100,0.3350680372964995,2020-10-28 13:00:00,334.732969259203,0.0,0.0
buy,68,13294.88,long,0.025152407264296014,334.732969259203,100,0.334732969259203,2020-10-28 13:00:00,334.3982362899438,0.025152407264296014,0.0
sell,68,13752.26,long,0.025152407264296014,334.732969259203,100,0.3459139600482458,2020-10-31 09:00:00,345.5680460881976,0.0,0.0
sell,69,13752.26,short,0.02512809138921149,345.5680460881976,100,2.5128091389211493e-05,2020-10-31 09:00:00,345.5680460881976,0.0,0.02512809138921149
buy,69,13745.64,short,0.02512809138921149,345.5680460881976,100,0.3457343940531942,2020-11-02 08:00:00,345.388659659141,0.0,0.0
buy,70,13745.64,long,0.02510201569366591,345.388659659141,100,0.345388659659141,2020-11-02 08:00:00,345.0432709994819,0.02510201569366591,0.0
sell,70,13834.67,long,0.02510201569366591,345.388659659141,100,0.3472803405262157,2020-11-03 23:00:00,346.9330601856895,0.0,0.0
sell,71,13834.67,short,0.025077075216516875,346.9330601856895,100,2.5077075216516874e-05,2020-11-03 23:00:00,346.9330601856895,0.0,0.025077075216516875
buy,71,15236.38,short,0.025077075216516875,346.9330601856895,100,0.3117822730839457,2020-11-07 18:00:00,311.4704908108617,0.0,0.0
buy,72,15236.38,long,0.020422109472200804,311.4704908108617,100,0.3114704908108617,2020-11-07 18:00:00,311.15902032005084,0.020422109472200804,0.0
sell,72,15700.01,long,0.020422109472200804,311.4704908108617,100,0.32063680071504236,2020-11-11 16:00:00,320.3161639143273,0.0,0.0
sell,73,15700.01,short,0.020402290438944135,320.3161639143273,100,2.0402290438944134e-05,2020-11-11 16:00:00,320.3161639143273,0.0,0.020402290438944135
